customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,predicted_purchases_90d,prob_alive,clv_90d,clv_180d,clv_365d,age,product_type,acquisition_channel
cust_3859,64,952,10142.61,4,5,3,4-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,64,Investment,Referral
cust_3861,223,524,16720.38,1,3,5,1-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,58,Loan,Web
cust_3869,265,783,15413.24,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,32,Savings Account,Mobile App
cust_3871,216,676,7792.73,1,4,3,1-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,36,Savings Account,Mobile App
cust_3872,83,691,11861.34,4,4,4,4-4-4,Champions,0.0,0.0,0.0,0.0,0.0,66,Savings Account,Mobile App
cust_3873,78,628,10320.88,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,54,Investment,Referral
cust_3879,296,73,1749.27,1,1,1,1-1-1,Lost,0.113,0.006,196.63,381.01,773.52,34,Savings Account,Mobile App
cust_3880,141,437,13199.6,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,26,Credit Card,Web
cust_3881,208,880,5189.57,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,28,Loan,Branch
cust_3883,33,818,2901.07,5,5,1,5-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,60,Savings Account,Mobile App
cust_3884,109,307,7947.39,3,2,3,3-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,16,Investment,Referral
cust_3886,16,347,5649.04,5,2,2,5-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,59,Investment,Referral
cust_3887,14,475,1775.09,5,3,1,5-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,34,Loan,Web
cust_3888,231,314,19411.87,1,2,5,1-2-5,Hibernating,0.0,0.0,0.0,0.0,0.0,27,Loan,Web
cust_3889,246,524,7907.22,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,23,Credit Card,Mobile App
cust_3890,46,424,18024.76,4,3,5,4-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,23,Loan,Branch
cust_3891,306,523,19423.72,1,3,5,1-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,68,Credit Card,Web
cust_3892,113,561,18192.16,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,60,Loan,Web
cust_3893,43,990,9187.33,4,5,3,4-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,27,Credit Card,Mobile App
cust_3894,48,824,15580.16,4,5,4,4-5-4,Champions,0.0,0.0,0.0,0.0,0.0,63,Loan,Branch
cust_3897,142,630,17539.26,2,4,5,2-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,41,Investment,Referral
cust_3898,189,568,632.09,2,3,1,2-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,54,Credit Card,Web
cust_3903,116,190,14467.39,3,1,4,3-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,42,Savings Account,Mobile App
cust_3905,2,699,14225.43,5,4,4,5-4-4,Champions,0.0,0.0,0.0,0.0,0.0,38,Credit Card,Web
cust_3906,13,119,8364.26,5,1,3,5-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,45,Credit Card,Web
cust_3913,294,780,14555.19,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,33,Insurance,Agent
cust_3914,256,904,12484.63,1,5,4,1-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,33,Insurance,Agent
cust_3916,166,984,12059.23,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,19,Loan,Branch
cust_3917,143,51,12951.08,2,1,4,2-1-4,Hibernating,0.0,0.0,2.44,4.67,9.35,45,Savings Account,Mobile App
cust_3922,43,238,7715.82,4,2,2,4-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,34,Loan,Branch
cust_3923,269,350,6913.23,1,2,2,1-2-2,Lost,0.0,0.0,0.0,0.0,0.0,62,Savings Account,Mobile App
cust_3926,25,684,7513.75,5,4,2,5-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,35,Loan,Web
cust_3928,88,748,16238.49,3,4,5,3-4-5,Loyal,0.0,0.0,0.0,0.0,0.0,48,Loan,Web
cust_3929,120,830,4242.91,3,5,2,3-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,27,Savings Account,Mobile App
cust_3934,11,949,6750.02,5,5,2,5-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,17,Savings Account,Mobile App
cust_3935,10,402,12108.65,5,2,4,5-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,44,Credit Card,Web
cust_3937,65,45,5121.47,4,1,2,4-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,25,Savings Account,Mobile App
cust_3938,80,605,15273.84,4,4,4,4-4-4,Champions,0.0,0.0,0.0,0.0,0.0,17,Savings Account,Mobile App
cust_3939,92,649,14211.61,3,4,4,3-4-4,Loyal,0.0,0.0,0.0,0.0,0.0,66,Credit Card,Mobile App
cust_3940,133,368,3202.58,3,2,1,3-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,26,Loan,Branch
cust_3941,112,604,9594.48,3,4,3,3-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,28,Investment,Referral
cust_3943,87,401,6099.19,3,2,2,3-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,29,Credit Card,Mobile App
cust_3946,1,22,14334.28,5,1,4,5-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,69,Loan,Web
cust_3947,119,573,19459.37,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,24,Loan,Web
cust_3953,116,600,7155.35,3,4,2,3-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,42,Savings Account,Mobile App
cust_3954,199,54,16709.54,2,1,5,2-1-5,Hibernating,0.0,0.0,0.25,0.48,0.97,68,Savings Account,Mobile App
cust_3956,230,238,5355.89,1,2,2,1-2-2,Lost,0.0,0.0,0.0,0.0,0.0,44,Insurance,Agent
cust_3958,196,267,19638.16,2,2,5,2-2-5,Hibernating,0.0,0.0,0.0,0.0,0.0,18,Savings Account,Mobile App
cust_3962,301,667,13230.25,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,17,Savings Account,Mobile App
cust_3965,21,216,9616.88,5,2,3,5-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,27,Loan,Branch
cust_3969,167,49,19519.89,2,1,5,2-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,60,Credit Card,Mobile App
cust_3971,90,10,5562.34,3,1,2,3-1-2,Potential Loyal,0.601,0.108,3487.41,6679.33,13331.79,41,Credit Card,Web
cust_3973,73,699,17165.11,4,4,5,4-4-5,Champions,0.0,0.0,0.0,0.0,0.0,36,Loan,Branch
cust_3975,11,322,409.58,5,2,1,5-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,46,Investment,Referral
cust_3976,249,308,1123.95,1,2,1,1-2-1,Lost,97.827,0.92,108435.27,208912.1,420447.1,40,Credit Card,Mobile App
cust_3984,149,113,19487.87,2,1,5,2-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,33,Investment,Branch
cust_3986,166,398,5261.73,2,2,2,2-2-2,Lost,2.929,0.015,15192.94,29030.11,57757.1,50,Savings Account,Mobile App
cust_3987,116,274,1704.55,3,2,1,3-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,60,Credit Card,Web
cust_3988,8,123,19506.58,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,24,Savings Account,Mobile App
cust_3990,70,581,251.82,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,53,Savings Account,Mobile App
cust_3991,191,46,14089.24,2,1,4,2-1-4,Hibernating,0.0,0.0,0.0,0.0,0.0,45,Savings Account,Mobile App
cust_3992,162,710,8088.68,2,4,3,2-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,59,Loan,Branch
cust_3993,177,875,19351.32,2,5,5,2-5-5,At Risk,0.0,0.0,0.0,0.0,0.0,49,Savings Account,Mobile App
cust_3997,9,548,250.88,5,3,1,5-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,43,Credit Card,Mobile App
cust_4002,10,803,12622.24,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,55,Loan,Branch
cust_4004,87,575,19503.83,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,63,Savings Account,Mobile App
cust_4005,84,262,4743.99,4,2,2,4-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_4007,297,631,15945.59,1,4,5,1-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,51,Credit Card,Mobile App
cust_4008,207,277,18785.33,1,2,5,1-2-5,Hibernating,0.0,0.0,0.01,0.01,0.02,48,Loan,Web
cust_4011,32,167,16734.41,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,49,Credit Card,Mobile App
cust_4012,13,444,3272.77,5,3,1,5-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,43,Loan,Web
cust_4013,213,621,455.43,1,4,1,1-4-1,At Risk,0.0,0.0,0.0,0.0,0.0,52,Savings Account,Mobile App
cust_4015,106,723,11512.03,3,4,3,3-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,19,Savings Account,Mobile App
cust_4016,15,539,1402.13,5,3,1,5-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,52,Investment,Referral
cust_4018,213,802,2908.83,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,16,Savings Account,Mobile App
cust_4019,188,384,637.41,2,2,1,2-2-1,Lost,64.643,0.373,40621.78,77819.71,155365.88,62,Savings Account,Mobile App
cust_4022,223,776,15115.66,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,44,Loan,Web
cust_4023,213,21,12090.32,1,1,4,1-1-4,Hibernating,8.261,0.98,101071.52,194520.53,390890.54,25,Investment,Referral
cust_4024,145,767,4194.47,2,4,2,2-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,33,Loan,Web
cust_4025,5,702,14781.95,5,4,4,5-4-4,Champions,0.0,0.0,0.0,0.0,0.0,43,Investment,Referral
cust_4028,117,231,17953.84,3,2,5,3-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,62,Loan,Branch
cust_4029,115,185,9162.57,3,1,3,3-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,46,Credit Card,Mobile App
cust_4030,44,325,12531.06,4,2,4,4-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,42,Loan,Web
cust_4035,126,462,4821.82,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,20,Insurance,Agent
cust_4036,120,416,14741.07,3,3,4,3-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,23,Insurance,Agent
cust_4037,214,201,14535.47,1,1,4,1-1-4,Hibernating,0.0,0.0,0.0,0.0,0.0,49,Loan,Branch
cust_4040,130,907,19217.65,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,27,Investment,Referral
cust_4041,94,554,11635.94,3,3,3,3-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,53,Savings Account,Mobile App
cust_4043,205,16,5678.47,2,1,2,2-1-2,Lost,0.048,0.012,277.16,537.91,1094.92,46,Loan,Web
cust_4044,187,835,12359.66,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,19,Credit Card,Mobile App
cust_4049,90,972,6198.94,3,5,2,3-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,45,Savings Account,Mobile App
cust_4052,140,901,5530.96,2,5,2,2-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,26,Investment,Referral
cust_4054,119,262,5486.65,3,2,2,3-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,19,Loan,Branch
cust_4056,98,440,7745.93,3,3,3,3-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,42,Investment,Branch
cust_4058,310,219,5331.9,1,2,2,1-2-2,Lost,0.0,0.0,0.0,0.0,0.0,69,Investment,Referral
cust_4059,67,557,6725.97,4,3,2,4-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,58,Insurance,Agent
cust_4060,56,393,6591.55,4,2,2,4-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,42,Savings Account,Mobile App
cust_4061,46,771,9610.97,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,57,Savings Account,Mobile App
cust_4062,5,194,16871.68,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,66,Loan,Branch
cust_4063,56,408,8048.43,4,2,3,4-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,65,Savings Account,Mobile App
cust_4066,141,461,17899.2,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,68,Savings Account,Mobile App
cust_4069,6,671,3175.51,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,52,Investment,Referral
cust_4070,189,150,3823.09,2,1,1,2-1-1,Lost,0.0,0.0,0.01,0.02,0.04,52,Savings Account,Mobile App
cust_4073,173,548,14320.33,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,50,Loan,Web
cust_4074,93,10,2411.74,3,1,1,3-1-1,Potential Loyal,0.201,0.041,504.98,969.89,1943.38,38,Loan,Web
cust_4075,12,482,9959.15,5,3,3,5-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,21,Credit Card,Web
cust_4076,163,12,6656.1,2,1,2,2-1-2,Lost,4.672,0.856,32141.75,61789.61,123968.77,19,Credit Card,Mobile App
cust_4078,5,343,883.56,5,2,1,5-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,24,Loan,Branch
cust_4079,66,448,708.35,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,64,Savings Account,Mobile App
cust_4081,324,263,16228.68,1,2,5,1-2-5,Hibernating,34.421,0.495,551051.52,1066868.69,2163138.42,28,Savings Account,Mobile App
cust_4083,193,776,343.95,2,4,1,2-4-1,At Risk,0.0,0.0,0.0,0.0,0.0,67,Loan,Branch
cust_4086,66,379,8466.95,4,2,3,4-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_4088,155,657,4337.04,2,4,2,2-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,37,Investment,Referral
cust_4089,76,809,7656.46,4,5,2,4-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,19,Savings Account,Mobile App
cust_4090,261,808,11683.03,1,5,3,1-5-3,At Risk,0.0,0.0,0.0,0.0,0.0,20,Loan,Branch
cust_4093,141,740,9838.31,2,4,3,2-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,64,Insurance,Agent
cust_4097,176,309,3813.6,2,2,1,2-2-1,Lost,0.0,0.0,0.0,0.0,0.0,37,Savings Account,Mobile App
cust_4100,36,608,8249.37,5,4,3,5-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,66,Loan,Web
cust_4101,143,724,18641.04,2,4,5,2-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,18,Credit Card,Mobile App
cust_4102,137,353,6039.4,3,2,2,3-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,57,Credit Card,Web
cust_4103,16,823,17353.01,5,5,5,5-5-5,Champions,0.0,0.0,0.0,0.0,0.0,49,Savings Account,Mobile App
cust_4105,6,144,17713.62,5,1,5,5-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,60,Loan,Web
cust_4106,72,10,12765.51,4,1,4,4-1-4,Potential Loyal,0.023,0.005,312.88,600.38,1201.46,66,Insurance,Agent
cust_4111,36,738,18147.95,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,36,Credit Card,Web
cust_4112,34,909,12739.15,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,59,Savings Account,Mobile App
cust_4113,13,760,8779.79,5,4,3,5-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,26,Savings Account,Mobile App
cust_4114,202,494,19643.98,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,54,Loan,Web
cust_4116,7,168,15442.7,5,1,4,5-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,66,Investment,Referral
cust_4118,111,530,19475.08,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,43,Savings Account,Mobile App
cust_4119,116,335,14862.32,3,2,4,3-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,39,Loan,Branch
cust_4122,155,512,3252.01,2,3,1,2-3-1,At Risk,219.73,0.785,704212.9,1342887.86,2664755.96,62,Loan,Web
cust_4123,206,129,2788.93,2,1,1,2-1-1,Lost,0.0,0.0,0.0,0.0,0.0,49,Investment,Referral
cust_4125,94,513,1143.7,3,3,1,3-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,51,Loan,Web
cust_4126,192,249,13283.1,2,2,4,2-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,66,Loan,Web
cust_4129,48,137,8195.82,4,1,3,4-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,33,Savings Account,Mobile App
cust_4130,55,274,9324.33,4,2,3,4-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,55,Savings Account,Mobile App
cust_4133,62,943,8286.97,4,5,3,4-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,34,Loan,Web
cust_4137,44,455,10498.26,4,3,3,4-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,23,Savings Account,Mobile App
cust_4139,128,433,7498.93,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,20,Credit Card,Web
cust_4141,201,172,7047.97,2,1,2,2-1-2,Lost,0.0,0.0,0.0,0.0,0.0,52,Savings Account,Mobile App
cust_4145,143,916,9135.18,2,5,3,2-5-3,At Risk,0.0,0.0,0.0,0.0,0.0,42,Loan,Web
cust_4146,207,438,11412.14,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,68,Savings Account,Mobile App
cust_4147,359,56,9068.83,1,1,3,1-1-3,Hibernating,13.512,0.991,121860.39,236367.31,480668.15,49,Credit Card,Mobile App
cust_4148,140,497,5065.85,2,3,2,2-3-2,At Risk,0.0,0.0,0.0,0.0,0.0,26,Loan,Branch
cust_4149,227,613,16210.15,1,4,5,1-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,69,Loan,Branch
cust_4151,136,988,13807.97,3,5,4,3-5-4,Loyal,0.0,0.0,0.0,0.0,0.0,62,Savings Account,Mobile App
cust_4154,278,560,3326.44,1,3,1,1-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,36,Savings Account,Mobile App
cust_4156,140,418,6249.65,2,3,2,2-3-2,At Risk,0.0,0.0,0.0,0.0,0.0,26,Credit Card,Web
cust_4158,91,516,1192.53,3,3,1,3-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,43,Insurance,Agent
cust_4159,186,454,15332.0,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,20,Credit Card,Web
cust_4160,82,713,17654.61,4,4,5,4-4-5,Champions,0.0,0.0,0.0,0.0,0.0,32,Credit Card,Web
cust_4165,19,603,3465.37,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,21,Credit Card,Mobile App
cust_4166,253,803,16461.79,1,5,5,1-5-5,At Risk,0.0,0.0,0.0,0.0,0.0,32,Savings Account,Mobile App
cust_4170,145,500,17291.51,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,63,Savings Account,Mobile App
cust_4171,35,738,18525.38,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,59,Insurance,Agent
cust_4174,73,147,9290.62,4,1,3,4-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,47,Investment,Referral
cust_4177,73,377,6766.43,4,2,2,4-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,53,Investment,Branch
cust_4181,110,357,3138.95,3,2,1,3-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,38,Loan,Web
cust_4182,168,55,19820.1,2,1,5,2-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,30,Loan,Web
cust_4185,97,963,15829.34,3,5,4,3-5-4,Loyal,0.0,0.0,0.0,0.0,0.0,66,Loan,Web
cust_4188,186,36,9760.3,2,1,3,2-1-3,Hibernating,16.885,0.995,164848.12,315894.53,630935.58,66,Loan,Web
cust_4189,64,722,12581.37,4,4,4,4-4-4,Champions,0.0,0.0,0.0,0.0,0.0,68,Loan,Branch
cust_4190,67,804,12847.3,4,5,4,4-5-4,Champions,0.0,0.0,0.0,0.0,0.0,29,Loan,Branch
cust_4192,34,862,2849.02,5,5,1,5-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,33,Credit Card,Web
cust_4196,157,427,14009.44,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,62,Savings Account,Mobile App
cust_4198,28,722,10974.24,5,4,3,5-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,22,Credit Card,Mobile App
cust_4199,69,809,1820.07,4,5,1,4-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,60,Loan,Web
cust_4202,230,502,9557.14,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,24,Savings Account,Mobile App
cust_4204,137,795,55.04,3,5,1,3-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,67,Savings Account,Mobile App
cust_4205,112,495,5340.11,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,60,Credit Card,Web
cust_4207,25,424,207.12,5,3,1,5-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,32,Credit Card,Web
cust_4208,94,699,213.37,3,4,1,3-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,64,Savings Account,Mobile App
cust_4210,17,958,15786.1,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_4211,109,444,15532.34,3,3,4,3-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,23,Credit Card,Web
cust_4213,10,558,7226.52,5,3,2,5-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,53,Savings Account,Mobile App
cust_4217,28,209,6750.38,5,1,2,5-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,62,Credit Card,Web
cust_4219,187,210,6731.16,2,2,2,2-2-2,Lost,0.0,0.0,0.0,0.0,0.0,46,Savings Account,Mobile App
cust_4225,69,132,5621.12,4,1,2,4-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,37,Loan,Branch
cust_4226,38,448,6471.34,5,3,2,5-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,58,Credit Card,Mobile App
cust_4227,66,263,5757.53,4,2,2,4-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,18,Loan,Web
cust_4229,64,110,15058.11,4,1,4,4-1-4,Potential Loyal,0.0,0.0,1.35,2.53,4.91,25,Savings Account,Mobile App
cust_4230,235,554,935.07,1,3,1,1-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,57,Loan,Branch
cust_4233,166,890,16508.53,2,5,5,2-5-5,At Risk,0.0,0.0,0.0,0.0,0.0,27,Investment,Referral
cust_4236,99,758,899.05,3,4,1,3-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,39,Savings Account,Mobile App
cust_4237,25,515,15731.0,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,50,Loan,Branch
cust_4239,73,860,9741.99,4,5,3,4-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,45,Savings Account,Mobile App
cust_4240,35,896,16092.79,5,5,5,5-5-5,Champions,0.0,0.0,0.0,0.0,0.0,62,Loan,Web
cust_4241,143,861,14131.15,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,50,Credit Card,Mobile App
cust_4243,205,172,15337.84,2,1,4,2-1-4,Hibernating,0.0,0.0,0.0,0.0,0.0,65,Credit Card,Web
cust_4245,217,514,9996.18,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,41,Insurance,Agent
cust_4248,86,567,19410.04,4,3,5,4-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,22,Credit Card,Web
cust_4249,169,785,11667.4,2,4,3,2-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,45,Insurance,Agent
cust_4251,329,687,13158.57,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,18,Savings Account,Mobile App
cust_4252,236,627,16318.63,1,4,5,1-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,16,Savings Account,Mobile App
cust_4253,145,83,7890.22,2,1,3,2-1-3,Hibernating,0.0,0.0,0.0,0.0,0.0,51,Credit Card,Web
cust_4254,105,670,668.75,3,4,1,3-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,40,Savings Account,Mobile App
cust_4256,264,79,19123.77,1,1,5,1-1-5,Hibernating,0.001,0.0,18.29,35.4,71.74,16,Insurance,Agent
cust_4258,9,208,3776.41,5,1,1,5-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,52,Credit Card,Mobile App
cust_4259,15,521,4972.37,5,3,2,5-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,28,Credit Card,Mobile App
cust_4260,64,198,18195.92,4,1,5,4-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,55,Savings Account,Mobile App
cust_4262,124,233,10979.45,3,2,3,3-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,20,Credit Card,Mobile App
cust_4263,11,818,3181.97,5,5,1,5-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,24,Credit Card,Mobile App
cust_4264,95,243,5662.46,3,2,2,3-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,16,Loan,Web
cust_4267,246,565,15849.12,1,3,4,1-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,17,Savings Account,Mobile App
cust_4268,77,445,6650.86,4,3,2,4-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,55,Investment,Branch
cust_4269,94,848,6916.24,3,5,2,3-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,38,Insurance,Agent
cust_4271,153,10,14765.63,2,1,4,2-1-4,Hibernating,3.244,0.731,50011.66,96251.63,193426.3,49,Insurance,Agent
cust_4273,140,919,1244.38,2,5,1,2-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,29,Credit Card,Web
cust_4274,85,806,794.85,4,5,1,4-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,19,Loan,Web
cust_4278,241,109,4962.96,1,1,2,1-1-2,Lost,0.001,0.0,6.96,13.44,27.14,26,Savings Account,Mobile App
cust_4279,23,833,14966.34,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,50,Credit Card,Mobile App
cust_4281,45,372,11304.9,4,2,3,4-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,18,Loan,Branch
cust_4282,74,151,2994.53,4,1,1,4-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,29,Savings Account,Mobile App
cust_4283,102,975,3527.47,3,5,1,3-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,28,Savings Account,Mobile App
cust_4285,72,954,4144.71,4,5,2,4-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,47,Credit Card,Web
